country,location_name,year,season,latitude,longitude,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination,month
Central African Republic,Bangui,2025,Autumn,4.3667,18.5833,25.246153846153845,4.530769230769231,226.3846153846154,1015.4230769230769,0.09307692307692307,84.07692307692308,43.26923076923077,27.819230769230767,9.5,3.161538461538462,6.934615384615385,406.7153846153846,27.423076923076923,1.4800000000000002,0.10673076923076923,16.778076923076924,18.556923076923077,1.6153846153846154,1.9230769230769231,49.96153846153846,9.0
Central African Republic,Bangui,2025,Spring,4.3667,18.5833,29.144565217391307,7.693478260869565,185.80434782608697,1013.0108695652174,0.03293478260869565,68.66304347826087,30.108695652173914,30.36086956521739,9.771739130434783,6.583695652173914,9.398913043478261,475.8119565217391,40.92391304347826,1.3372282608695654,0.42831521739130435,35.787445652173915,45.29483695652174,2.358695652173913,3.880434782608696,51.29347826086956,4.0
Central African Republic,Bangui,2025,Summer,4.3667,18.5833,25.85326086956522,4.965217391304348,224.0108695652174,1016.0434782608696,0.20369565217391306,83.07608695652173,45.69565217391305,28.463043478260868,8.706521739130435,4.0989130434782615,6.908695652173913,492.2809782608696,34.66304347826087,1.5885869565217392,0.185,27.94304347826087,30.086630434782606,2.0217391304347827,3.010869565217391,50.48913043478261,7.010869565217392
Central African Republic,Bangui,2025,Winter,4.3667,18.5833,32.4593220338983,8.661016949152541,135.4406779661017,1011.4915254237288,0.0,42.71186440677966,15.0,30.896610169491527,9.4,8.027118644067796,10.071186440677966,624.9237288135594,96.64406779661017,2.0914406779661014,1.6305084745762712,72.04025423728814,111.86542372881355,3.5254237288135593,8.271186440677965,51.067796610169495,1.4745762711864407
Chad,N'Djamena,2024,Autumn,12.11200989010989,15.049481318681318,29.95274725274725,16.537362637362637,137.85714285714286,1013.021978021978,0.10032967032967031,47.15384615384615,16.285714285714285,30.678021978021977,7.7032967032967035,6.367032967032967,19.9989010989011,355.7791208791209,59.21868131868131,1.837967032967033,0.9571978021978023,35.68126373626374,115.00335164835165,2.340659340659341,4.131868131868132,45.91208791208791,10.0
Chad,N'Djamena,2024,Spring,12.11,15.05,41.63529411764706,13.794117647058824,129.35294117647058,1006.1764705882352,0.0,19.352941176470587,16.705882352941178,42.73529411764706,7.617647058823529,9.941176470588236,19.476470588235294,311.0235294117647,54.023529411764706,0.4647058823529412,0.5529411764705883,25.50588235294118,105.46470588235294,1.8823529411764706,2.7058823529411766,78.6470588235294,5.0
Chad,N'Djamena,2024,Summer,12.109999999999998,15.05,32.742222222222225,14.521111111111113,224.5222222222222,1009.4444444444445,0.17277777777777778,54.955555555555556,43.05555555555556,34.806666666666665,8.166666666666666,7.788888888888889,20.725555555555555,450.65666666666664,33.39888888888889,0.4933333333333333,0.38111111111111107,8.082222222222223,26.9,1.1444444444444444,1.3222222222222222,46.388888888888886,7.011111111111111
Chad,N'Djamena,2024,Winter,12.1131,15.0492,28.280645161290323,19.164516129032258,40.38709677419355,1014.483870967742,0.0,17.29032258064516,0.0967741935483871,26.374193548387098,7.645161290322581,7.209677419354839,22.06451612903226,268.8467741935484,62.29032258064516,0.7758064516129033,1.4979032258064517,115.06403225806451,488.23887096774195,4.129032258064516,9.483870967741936,46.483870967741936,12.0
Chad,N'Djamena,2025,Autumn,12.1131,15.0492,26.91923076923077,12.703846153846154,215.3846153846154,1012.5384615384615,0.003846153846153846,88.38461538461539,24.03846153846154,28.896153846153844,7.384615384615385,3.3884615384615384,15.63846153846154,498.6461538461538,54.15384615384615,5.699423076923077,0.7186538461538462,17.00576923076923,33.72692307692308,1.6153846153846154,1.8461538461538463,49.96153846153846,9.0
Chad,N'Djamena,2025,Spring,12.1131,15.049199999999999,35.60326086956522,20.50108695652174,107.58695652173913,1010.1847826086956,0.0,19.391304347826086,0.25,34.32282608695652,5.9021739130434785,6.784782608695653,23.72717391304348,370.1608695652174,74.04347826086956,1.932445652173913,1.1743478260869566,68.75565217391305,305.43902173913045,3.25,7.043478260869565,51.29347826086956,4.0
Chad,N'Djamena,2025,Summer,12.1131,15.049199999999999,28.554347826086957,14.717391304347826,223.8913043478261,1012.7173913043479,0.05239130434782609,71.67391304347827,19.47826086956522,29.770652173913046,7.266304347826087,4.36195652173913,17.730434782608697,494.45271739130436,67.80434782608695,4.4359782608695655,0.7560869565217392,24.653260869565216,61.36168478260869,1.891304347826087,2.7282608695652173,50.48913043478261,7.010869565217392
Chad,N'Djamena,2025,Winter,12.1131,15.0492,30.25762711864407,20.259322033898304,46.91525423728814,1012.6779661016949,0.0,14.135593220338983,0.05084745762711865,28.17966101694915,6.8559322033898304,7.98135593220339,23.3135593220339,285.621186440678,63.932203389830505,0.746271186440678,1.840593220338983,125.13838983050847,521.8631355932204,4.186440677966102,9.779661016949152,51.067796610169495,1.4745762711864407
Chile,Santiago,2024,Autumn,-33.45,-70.66788651685394,10.44943820224719,4.266292134831461,167.73033707865167,1016.5056179775281,0.060337078651685395,76.82022471910112,19.786516853932586,10.60561797752809,9.051685393258428,1.1752808988764045,8.457303370786518,1557.9904494382022,92.53820224719101,65.5552808988764,67.7341573033708,72.98842696629214,97.61500000000001,3.202247191011236,6.741573033707865,46.20224719101124,9.98876404494382
Chile,Santiago,2024,Spring,-33.45,-70.67,6.882352941176471,7.847058823529412,124.82352941176471,1019.4117647058823,0.13529411764705881,85.23529411764706,47.05882352941177,6.564705882352941,6.529411764705882,4.0588235294117645,14.252941176470587,7272.611764705882,16.81764705882353,108.55882352941177,39.49411764705882,575.5058823529412,685.3000000000001,5.823529411764706,10.0,78.6470588235294,5.0
Chile,Santiago,2024,Summer,-33.45,-70.67,5.891111111111112,5.778888888888889,131.0222222222222,1019.2777777777778,0.13455555555555554,79.0,44.455555555555556,5.337777777777778,7.213333333333334,3.7111111111111112,11.375555555555556,6619.064444444445,3.6122222222222224,86.19111111111111,49.925555555555555,590.8811111111112,702.4366666666667,5.777777777777778,9.8,46.388888888888886,7.011111111111111
Chile,Santiago,2024,Winter,-33.45,-70.6667,17.94516129032258,4.203225806451614,229.61290322580646,1014.3225806451613,0.0,46.354838709677416,10.451612903225806,18.01290322580645,10.0,0.08064516129032258,6.932258064516129,669.4612903225806,133.09677419354838,21.830000000000002,90.89467741935485,45.24145161290322,46.72145161290322,2.6451612903225805,5.064516129032258,46.54838709677419,12.0
Chile,Santiago,2025,Autumn,-33.45,-70.6667,8.392307692307693,4.111538461538462,157.34615384615384,1017.7307692307693,0.017692307692307695,86.61538461538461,26.923076923076923,8.3,8.857692307692307,0.0,8.123076923076924,2402.580769230769,19.26923076923077,101.85673076923078,107.71269230769232,90.80653846153847,92.46442307692307,3.730769230769231,9.038461538461538,49.96153846153846,9.0
Chile,Santiago,2025,Spring,-33.45,-70.6667,10.880434782608695,3.733695652173913,177.75,1015.6630434782609,0.024999999999999998,80.84782608695652,24.782608695652176,11.076086956521738,7.673913043478261,0.0,7.716304347826087,2544.8760869565217,34.47826086956522,110.33842391304348,108.27125,111.925,113.23809782608696,3.989130434782609,9.347826086956522,51.41304347826087,4.0
Chile,Santiago,2025,Summer,-33.45,-70.6667,5.660869565217391,4.586956521739131,119.22826086956522,1018.5108695652174,0.1435869565217391,91.20652173913044,32.28260869565217,5.0423913043478255,5.358695652173913,0.0,9.201086956521738,3175.3440217391308,10.445652173913043,132.79782608695652,153.1558695652174,122.10603260869564,123.67652173913044,4.086956521739131,9.423913043478262,50.53260869565217,7.010869565217392
Chile,Santiago,2025,Winter,-33.45,-70.6667,15.974137931034482,3.6879310344827587,219.51724137931035,1013.3103448275862,0.0,62.689655172413794,4.293103448275862,16.17758620689655,9.741379310344827,0.018965517241379314,8.927586206896553,701.5646551724138,139.75862068965517,31.628620689655172,98.01172413793104,52.004137931034485,53.26086206896552,3.0344827586206895,6.224137931034483,51.05172413793103,1.4827586206896552
China,Beijing,2024,Autumn,39.92928681318681,116.3888978021978,17.314285714285713,8.271428571428572,172.6813186813187,1019.2747252747253,0.004945054945054945,50.989010989010985,5.4945054945054945,17.36703296703297,9.276923076923078,1.6054945054945053,12.464835164835165,2715.4521978021976,17.674725274725276,80.40796703296704,120.02945054945056,153.88725274725275,207.67153846153846,4.230769230769231,8.659340659340659,46.142857142857146,10.0
China,Beijing,2024,Spring,39.93,116.39,21.705882352941178,11.670588235294119,140.05882352941177,1009.0588235294117,0.01,57.88235294117647,11.764705882352942,21.900000000000002,9.823529411764707,1.411764705882353,18.511764705882353,1272.3235294117646,31.07058823529412,86.5,93.84705882352942,114.59411764705882,144.21176470588236,3.9411764705882355,8.647058823529411,78.6470588235294,5.0
China,Beijing,2024,Summer,39.93,116.39000000000001,27.15056179775281,9.187640449438202,144.25842696629215,1003.6629213483146,0.25685393258426964,67.06741573033707,17.584269662921347,28.56179775280899,9.713483146067416,1.0,16.429213483146068,1170.241573033708,14.103370786516855,106.57640449438202,76.62134831460675,106.09325842696629,130.14157303370786,3.741573033707865,8.280898876404494,45.78651685393258,7.022471910112359
China,Beijing,2024,Winter,39.928900000000006,116.3883,2.293548387096774,9.806451612903226,279.5806451612903,1027.1612903225807,0.0003225806451612903,24.516129032258064,8.838709677419354,-0.009677419354838747,10.0,0.0,15.170967741935485,5717.335483870967,22.967741935483872,74.76387096774194,182.9232258064516,219.72032258064516,234.15032258064517,4.870967741935484,9.03225806451613,46.483870967741936,12.0
China,Beijing,2025,Autumn,39.9289,116.3883,27.74230769230769,11.265384615384615,173.42307692307693,1012.0384615384615,0.00576923076923077,47.84615384615385,0.9615384615384616,28.226923076923075,10.0,1.573076923076923,14.257692307692308,2514.3634615384613,8.153846153846153,123.36653846153847,91.95923076923077,170.51307692307694,178.02692307692308,4.6923076923076925,10.0,50.42307692307692,9.0
China,Beijing,2025,Spring,39.9289,116.38829999999999,20.806521739130435,14.120652173913042,212.55434782608697,1010.3695652173913,0.04717391304347826,29.869565217391305,3.532608695652174,19.821739130434782,9.503260869565217,0.8554347826086957,17.295652173913044,2167.958695652174,39.80434782608695,85.9686956521739,87.23152173913044,128.76,184.99396739130435,4.043478260869565,8.858695652173912,51.27173913043478,4.0
China,Beijing,2025,Summer,39.9289,116.38829999999999,31.26304347826087,10.853260869565217,176.8586956521739,1003.7934782608696,0.10097826086956521,56.07608695652174,10.326086956521738,32.29347826086956,9.521739130434783,1.922826086956522,13.639130434782608,1763.995108695652,49.608695652173914,118.42614130434782,91.47847826086957,114.72010869565217,131.4425,4.043478260869565,9.25,50.380434782608695,7.010869565217392
China,Beijing,2025,Winter,39.9289,116.3883,2.174576271186441,9.00508474576271,245.61016949152543,1025.7118644067796,0.0008474576271186442,23.45762711864407,1.11864406779661,-0.05593220338983043,9.779661016949152,0.01864406779661017,14.072881355932203,4328.93813559322,29.728813559322035,73.52338983050848,150.73737288135592,181.86754237288136,198.8185593220339,4.389830508474576,8.440677966101696,51.03389830508475,1.4745762711864407
Colombia,Bogota,2024,Summer,4.6,-74.08,13.5,4.7,117.0,1019.0,0.02,80.0,69.0,13.8,10.0,3.0,5.4,660.9,2.6,14.9,4.7,13.6,15.7,1.0,2.0,89.0,6.0
Colombia,Costa Rica,2024,Summer,6.43,-70.92,23.1,6.5,323.0,1017.0,0.05,95.0,92.0,25.5,2.0,5.0,9.1,205.3,4.4,0.3,0.0,0.5,0.5,1.0,1.0,41.0,7.0
Comoros,Moroni,2024,Autumn,-11.702723076923077,43.24019450549451,25.974725274725273,13.257142857142858,226.87912087912088,1015.3186813186813,0.3013186813186813,75.58241758241758,72.92307692307692,28.273626373626374,9.736263736263735,9.358241758241759,16.681318681318682,236.77802197802197,54.10769230769231,0.5487912087912088,0.5731868131868132,11.653131868131867,19.83269230769231,1.1758241758241759,1.3956043956043955,45.967032967032964,10.0
Comoros,Moroni,2024,Spring,-11.7,43.24,25.8,26.735294117647058,155.8235294117647,1014.8823529411765,0.10470588235294118,77.94117647058823,60.8235294117647,28.188235294117646,9.411764705882353,6.705882352941177,31.2235294117647,237.38235294117646,43.241176470588236,0.2529411764705882,0.19411764705882353,1.8941176470588237,5.888235294117647,1.0,1.0,78.6470588235294,5.0
Comoros,Moroni,2024,Summer,-11.707303370786518,43.24685393258427,25.288764044943818,21.113483146067416,175.9438202247191,1016.2584269662922,0.07056179775280899,71.62921348314607,61.842696629213485,27.077528089887643,9.932584269662922,6.932584269662922,24.76067415730337,244.49325842696632,57.507865168539325,0.36629213483146067,0.24269662921348317,3.3280898876404494,7.174157303370786,1.0224719101123596,1.0224719101123596,45.91011235955056,7.022471910112359
Comoros,Moroni,2024,Winter,-11.7042,43.2403,26.44516129032258,10.990322580645161,275.16129032258067,1013.0322580645161,0.5058064516129032,75.87096774193549,74.09677419354838,29.009677419354837,9.483870967741936,9.896774193548387,16.574193548387097,219.31451612903226,51.03225806451613,0.6862903225806453,0.7101612903225807,12.42483870967742,18.171774193548387,1.1935483870967742,1.4516129032258065,46.483870967741936,12.0
Comoros,Moroni,2025,Autumn,-11.704200000000002,43.2403,25.565384615384616,15.926923076923078,211.96153846153845,1018.5384615384615,0.06192307692307693,69.92307692307692,54.80769230769231,27.27692307692308,9.923076923076923,10.226923076923075,18.48076923076923,283.975,69.53846153846153,0.8040384615384616,0.6546153846153846,12.985576923076923,17.873846153846156,1.1923076923076923,1.6538461538461537,50.19230769230769,9.0
Comoros,Moroni,2025,Spring,-11.7042,43.2403,27.807608695652174,15.031521739130437,206.29347826086956,1013.8260869565217,0.5797826086956521,76.22826086956522,70.44565217391305,31.405434782608697,9.576086956521738,10.40108695652174,19.32282608695652,215.8869565217391,51.08695652173913,1.073804347826087,0.5228260869565218,7.755923913043477,11.168369565217391,1.0326086956521738,1.1195652173913044,51.34782608695652,4.0
Comoros,Moroni,2025,Summer,-11.7042,43.2403,25.607608695652175,21.51086956521739,169.29347826086956,1019.0760869565217,0.05608695652173913,66.83695652173913,51.72826086956522,27.27173913043478,9.945652173913043,8.30108695652174,24.93152173913043,219.24510869565216,71.15217391304348,0.7701630434782609,0.776195652173913,10.902934782608696,16.10304347826087,1.065217391304348,1.326086956521739,50.391304347826086,7.010869565217392
Comoros,Moroni,2025,Winter,-11.7042,43.2403,27.06271186440678,20.408474576271185,313.93220338983053,1011.3389830508474,0.39864406779661016,77.49152542372882,62.96610169491525,30.27457627118644,9.711864406779661,11.422033898305084,27.838983050847457,248.49576271186442,51.16949152542373,0.8027118644067797,0.6051694915254237,16.712711864406778,24.10957627118644,1.5593220338983051,1.8644067796610169,50.983050847457626,1.4745762711864407
Congo,Brazzaville,2024,Autumn,-4.259481318681319,15.283047252747252,27.965934065934068,7.241758241758242,217.8901098901099,1013.9230769230769,0.27681318681318684,69.0989010989011,66.14285714285714,29.895604395604394,8.56043956043956,6.815384615384616,10.141758241758241,607.4499999999999,58.17472527472527,3.607527472527473,1.2222527472527474,23.56214285714286,32.90857142857143,1.7802197802197801,2.7142857142857144,45.91208791208791,10.0
Congo,Brazzaville,2024,Spring,-4.26,15.28,31.68823529411765,9.011764705882353,190.47058823529412,1010.5294117647059,0.00823529411764706,58.1764705882353,30.823529411764707,33.2764705882353,7.9411764705882355,9.058823529411764,13.982352941176472,468.88235294117646,58.94705882352941,3.0294117647058822,1.1529411764705884,11.482352941176472,25.91176470588235,1.2352941176470589,1.411764705882353,78.6470588235294,5.0
Congo,Brazzaville,2024,Summer,-4.26,15.279999999999998,31.431460674157304,9.351685393258427,220.9438202247191,1012.1123595505618,0.00011235955056179776,46.03370786516854,30.910112359550563,30.919101123595507,8.435955056179775,9.595505617977528,14.269662921348315,556.0786516853933,78.92696629213484,1.298876404494382,0.6303370786516854,13.834831460674156,23.683146067415734,1.3707865168539326,1.6741573033707866,45.91011235955056,7.022471910112359
Congo,Brazzaville,2024,Winter,-4.2592,15.2847,29.270967741935483,4.829032258064516,184.1290322580645,1012.1290322580645,0.3754838709677419,67.90322580645162,53.806451612903224,32.66451612903226,9.064516129032258,8.180645161290322,7.503225806451613,780.3419354838709,82.54838709677419,2.130483870967742,1.7246774193548389,29.504516129032258,30.871129032258064,2.129032258064516,3.161290322580645,46.483870967741936,12.0
Congo,Brazzaville,2025,Autumn,-4.2592,15.284699999999999,24.165384615384614,9.953846153846154,237.53846153846155,1017.4615384615385,0.03346153846153846,73.84615384615384,53.30769230769231,25.549999999999997,6.800000000000001,2.15,11.476923076923075,651.5557692307692,55.46153846153846,6.624423076923078,1.4159615384615383,35.39192307692308,36.58730769230769,2.3076923076923075,3.730769230769231,49.96153846153846,9.0
Congo,Brazzaville,2025,Spring,-4.2592,15.2847,26.86195652173913,5.3826086956521735,192.90217391304347,1014.4673913043479,0.3020652173913043,79.20652173913044,52.16304347826087,29.207608695652173,8.201086956521738,6.235869565217392,8.29782608695652,700.3858695652174,62.65217391304348,7.196902173913044,2.5819565217391305,32.86163043478261,33.80875,2.1847826086956523,3.5543478260869565,51.29347826086956,4.0
Congo,Brazzaville,2025,Summer,-4.2592,15.2847,23.219565217391303,8.183695652173913,233.2826086956522,1018.1304347826087,0.0,78.1086956521739,59.130434782608695,24.53478260869565,5.91195652173913,2.489130434782609,9.570652173913043,593.0657608695652,66.59782608695652,7.872554347826087,1.5946195652173913,43.107010869565215,44.765978260869566,2.597826086956522,4.815217391304348,50.48913043478261,7.010869565217392
Congo,Brazzaville,2025,Winter,-4.2592,15.2847,27.977966101694918,6.0152542372881355,212.27118644067798,1013.271186440678,0.08915254237288135,72.23728813559322,49.644067796610166,30.050847457627118,9.084745762711865,8.055932203389832,8.708474576271186,727.6771186440677,76.72881355932203,2.724830508474576,1.8876271186440678,28.580932203389832,31.011016949152545,2.0677966101694913,3.1186440677966103,51.067796610169495,1.4745762711864407
Costa Rica,San Ignacio,2024,Autumn,9.8,-84.16788651685394,17.208988764044943,5.114606741573033,103.69662921348315,1013.629213483146,0.28191011235955055,94.34831460674157,64.66292134831461,17.410112359550563,6.359550561797753,0.9887640449438202,9.806741573033708,598.0112359550562,52.45280898876405,10.717359550561799,8.098314606741573,10.760955056179775,14.395168539325844,1.146067415730337,1.3258426966292134,46.10112359550562,9.98876404494382
Costa Rica,San Ignacio,2024,Spring,9.8,-84.17,23.0,3.6,270.0,1019.0,0.0,83.0,75.0,25.1,10.0,6.0,10.8,1188.3,0.5,17.5,7.2,25.4,27.9,2.0,3.0,47.0,5.0
Costa Rica,San Ignacio,2024,Summer,9.8,-84.17,19.811363636363637,8.201136363636364,110.18181818181819,1016.5909090909091,0.08477272727272728,87.0909090909091,53.96590909090909,20.486363636363635,8.068181818181818,4.306818181818182,14.028409090909092,590.8488636363636,1.3704545454545454,7.569318181818182,6.067045454545454,16.172727272727272,17.331818181818182,1.4772727272727273,1.9659090909090908,45.96590909090909,7.0227272727272725
Costa Rica,San Ignacio,2024,Winter,9.8,-84.1667,13.62258064516129,8.190322580645162,62.096774193548384,1014.258064516129,0.13612903225806453,94.6774193548387,58.87096774193548,13.270967741935483,4.741935483870968,0.0,16.938709677419357,427.64838709677423,64.06451612903226,6.904677419354838,6.331774193548387,6.546612903225806,7.465645161290323,1.032258064516129,1.096774193548387,46.54838709677419,12.0
Costa Rica,San Ignacio,2025,Spring,9.8,-84.1667,21.12197802197802,7.014285714285713,68.3076923076923,1014.8461538461538,0.027692307692307693,77.06593406593407,30.35164835164835,21.9021978021978,9.791208791208792,0.0,13.532967032967033,366.11703296703297,69.5934065934066,7.103186813186813,6.371318681318681,11.356153846153846,13.565989010989012,1.1318681318681318,1.4615384615384615,51.51648351648352,3.989010989010989
Costa Rica,San Ignacio,2025,Summer,9.8,-84.1667,21.069135802469134,6.01358024691358,67.54320987654322,1015.7407407407408,0.1874074074074074,85.51851851851852,43.20987654320987,21.87037037037037,9.876543209876543,0.0,12.092592592592593,532.4574074074075,49.901234567901234,11.616172839506172,6.630308641975308,11.853703703703703,14.681234567901235,1.1851851851851851,1.4320987654320987,55.19753086419753,6.8765432098765435
Costa Rica,San Ignacio,2025,Winter,9.8,-84.1667,19.92413793103448,9.044827586206896,64.20689655172414,1014.7068965517242,0.0058620689655172415,73.8103448275862,25.896551724137932,20.24827586206897,9.689655172413794,0.0,18.81206896551724,368.4689655172414,74.25862068965517,5.862586206896551,4.972672413793104,8.063448275862068,9.833706896551725,1.0,1.103448275862069,51.01724137931034,1.4827586206896552
Costa Rica,San Jose,2025,Autumn,9.9333,-84.0833,20.457692307692305,5.06923076923077,80.34615384615384,1016.4615384615385,0.018846153846153846,92.0,41.73076923076923,20.838461538461537,9.376923076923077,0.0,10.542307692307693,721.8557692307693,49.42307692307692,14.928076923076922,6.225961538461538,15.760576923076922,17.197884615384616,1.4615384615384615,1.7692307692307692,49.76923076923077,9.0
Costa Rica,San Jose,2025,Summer,9.9333,-84.0833,21.80909090909091,5.845454545454545,63.90909090909091,1015.7272727272727,0.035454545454545454,81.54545454545455,34.09090909090909,23.181818181818183,9.545454545454545,0.0,12.20909090909091,586.9545454545455,46.0,13.42090909090909,5.348181818181818,12.680909090909092,15.842727272727274,1.2727272727272727,1.4545454545454546,16.272727272727273,8.0
Costa Rica,San Juan,2024,Spring,9.97,-84.08,23.75,10.893749999999999,159.125,1018.1875,0.19875,74.75,34.375,25.69375,9.8125,5.25,17.425,747.2625,6.4312499999999995,13.3,8.81875,19.8,21.85,1.6875,2.125,80.625,5.0
Croatia,Zagreb,2024,Autumn,45.800000000000004,16.0,15.046153846153846,7.72967032967033,138.45054945054946,1019.4725274725274,0.2620879120879121,70.20879120879121,35.494505494505496,14.724175824175825,9.54945054945055,2.8274725274725276,11.295604395604396,413.34999999999997,53.292307692307695,15.657747252747253,1.8782967032967035,30.034175824175826,34.76335164835165,2.021978021978022,3.4175824175824174,45.91208791208791,10.0
Croatia,Zagreb,2024,Spring,45.8,16.0,22.058823529411764,9.758823529411766,146.2941176470588,1011.6470588235294,0.3758823529411765,61.05882352941177,39.705882352941174,22.788235294117644,10.0,5.235294117647059,15.352941176470589,213.62941176470588,81.67058823529412,6.129411764705883,0.3941176470588235,4.411764705882353,5.629411764705883,1.0,1.0588235294117647,78.6470588235294,5.0
Croatia,Zagreb,2024,Summer,45.8,16.0,30.2125,7.819318181818182,137.63636363636363,1013.1590909090909,0.016704545454545455,43.28409090909091,16.079545454545453,30.082954545454548,9.988636363636363,7.465909090909091,12.170454545454545,206.74204545454543,109.87954545454545,3.3886363636363637,0.5568181818181818,5.570454545454545,7.104545454545455,1.0113636363636365,1.0681818181818181,45.85227272727273,7.0227272727272725
Croatia,Zagreb,2024,Winter,45.8,16.0,4.429032258064517,7.945161290322581,143.90322580645162,1023.3870967741935,0.005806451612903225,77.64516129032258,45.74193548387097,2.929032258064516,9.048387096774194,0.7225806451612904,11.829032258064515,564.1306451612903,39.774193548387096,28.394516129032258,3.80741935483871,51.68661290322581,56.18032258064516,2.7096774193548385,5.354838709677419,46.483870967741936,12.0
Croatia,Zagreb,2025,Autumn,45.8,16.0,18.757692307692306,5.742307692307692,134.5,1018.1923076923077,0.10384615384615385,80.11538461538461,21.153846153846153,18.95,9.253846153846153,1.9115384615384616,9.157692307692308,322.0423076923077,52.57692307692308,16.799423076923077,1.5013461538461537,17.91653846153846,21.60942307692308,1.6153846153846154,2.076923076923077,50.23076923076923,9.0
Croatia,Zagreb,2025,Spring,45.8,16.0,14.392391304347825,8.657608695652174,148.43478260869566,1016.3260869565217,0.13141304347826085,62.56521739130435,24.33695652173913,14.067391304347826,9.76086956521739,2.867391304347826,10.998913043478261,357.9951086956522,68.52173913043478,10.965271739130435,1.80375,22.706739130434784,26.802880434782605,1.8043478260869565,2.5760869565217392,51.32608695652174,4.0
Croatia,Zagreb,2025,Summer,45.8,16.0,24.377173913043475,7.766304347826087,161.70652173913044,1016.4673913043479,0.06978260869565217,55.630434782608695,7.880434782608695,24.491304347826084,9.978260869565217,4.322826086956522,9.810869565217391,304.1239130434783,74.83695652173913,7.9610326086956515,1.0657608695652174,13.34211956521739,17.42820652173913,1.326086956521739,1.5869565217391304,50.43478260869565,7.010869565217392
Croatia,Zagreb,2025,Winter,45.8,16.0,4.7186440677966095,7.938983050847457,143.10169491525423,1024.5254237288136,0.07322033898305086,75.62711864406779,50.88135593220339,3.3610169491525426,8.38135593220339,1.0796610169491525,11.64915254237288,523.8949152542373,49.220338983050844,23.22533898305085,3.6216101694915257,45.04906779661017,49.0406779661017,2.559322033898305,4.932203389830509,51.067796610169495,1.4745762711864407
Cuba,Havana,2024,Autumn,23.131216853932585,-82.36268988764044,24.586516853932583,16.213483146067414,107.01123595505618,1012.8202247191011,0.045505617977528084,91.67415730337079,41.13483146067416,27.185393258426966,9.101123595505618,1.4157303370786516,28.162921348314608,291.9134831460674,70.8494382022472,4.082808988764045,12.297415730337079,10.481516853932584,16.84859550561798,1.101123595505618,1.303370786516854,46.146067415730336,9.98876404494382
Cuba,Havana,2024,Spring,23.13,-82.36,28.823529411764707,9.811764705882354,143.11764705882354,1015.4117647058823,0.0011764705882352942,70.58823529411765,20.58823529411765,31.747058823529414,9.235294117647058,6.764705882352941,16.99411764705882,425.3,79.10588235294118,10.841176470588236,37.60588235294117,15.299999999999997,21.96470588235294,1.411764705882353,1.9411764705882353,78.6470588235294,5.0
Cuba,Havana,2024,Summer,23.13,-82.36,26.75222222222222,9.77,117.41111111111111,1015.6444444444444,0.14844444444444443,86.94444444444444,36.41111111111111,29.878888888888888,8.922222222222222,6.722222222222222,20.85111111111111,312.7088888888889,31.354444444444447,10.033333333333333,30.38222222222222,7.838888888888889,11.596666666666668,1.1444444444444444,1.288888888888889,46.388888888888886,7.011111111111111
Cuba,Havana,2024,Winter,23.1319,-82.3642,21.958064516129035,20.33225806451613,71.93548387096774,1018.2903225806451,0.0,85.3225806451613,55.096774193548384,23.174193548387095,8.970967741935485,0.0,32.29677419354839,318.43870967741935,83.12903225806451,4.511612903225806,7.853548387096774,9.596129032258066,13.093225806451612,1.096774193548387,1.1612903225806452,46.45161290322581,12.0
Cuba,Havana,2025,Autumn,23.131899999999998,-82.3642,23.86923076923077,10.623076923076923,123.8076923076923,1014.4230769230769,0.0,98.88461538461539,36.53846153846154,26.35,8.0,0.0,17.78076923076923,482.85,52.26923076923077,9.477692307692307,16.400961538461537,10.046923076923076,11.868461538461538,1.0769230769230769,1.2307692307692308,49.84615384615385,9.0
Cuba,Havana,2025,Spring,23.131899999999998,-82.3642,20.847252747252746,17.083516483516483,121.74725274725274,1016.2087912087912,0.0,93.94505494505495,19.505494505494507,22.01978021978022,8.229670329670329,0.0,27.625274725274725,347.14945054945053,85.50549450549451,5.017362637362637,9.821263736263736,12.395,16.475164835164836,1.1978021978021978,1.5054945054945055,51.582417582417584,3.989010989010989
Cuba,Havana,2025,Summer,23.1319,-82.3642,24.156521739130437,13.365217391304347,114.8586956521739,1016.7934782608696,0.013369565217391305,97.81521739130434,28.804347826086957,26.72826086956522,8.369565217391305,0.0,22.732608695652175,357.9146739130435,50.880434782608695,6.133152173913044,12.199945652173913,13.704076086956523,24.717608695652174,1.358695652173913,1.5869565217391304,50.53260869565217,7.010869565217392
Cuba,Havana,2025,Winter,23.1319,-82.3642,18.974137931034484,17.75344827586207,107.48275862068965,1018.6379310344828,0.0,93.86206896551724,38.63793103448276,19.20689655172414,7.377586206896551,0.0,29.193103448275863,346.4603448275862,84.17241379310344,4.953534482758621,8.886379310344827,12.366293103448276,16.570258620689657,1.2413793103448276,1.5172413793103448,50.96551724137931,1.4827586206896552
